CVE-2017-0144,CWE-20,CAPEC-136,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-14,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-14,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-153,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-153,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-182,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-182,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-209,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-209,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-22,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-22,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-23,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-23,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-230,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-230,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-231,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-231,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-24,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-24,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-250,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-250,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-261,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-261,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-267,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-267,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-28,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-28,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-3,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-3,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-31,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-31,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-42,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-42,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-43,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-43,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-45,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-45,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-46,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-46,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-47,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-47,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-473,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-473,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-52,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-52,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-53,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-53,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-588,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-588,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-63,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-63,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-64,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-64,IOC-2,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-664,IOC-1,APT-C-09
CVE-2017-0144,CWE-20,CAPEC-664,IOC-2,APT-C-09
